1635339222.0074809,20781,45629,0,3731261,2437112,0,0,0
1635339224.3104246,351085,834252,0,2162969,1956889,0,0,0
1635339224.3104246,14850,31947,0,3590806,2469673,0,0,0
1635339224.861104,95599,522317,0,1834719,1506178,0,0,0
1635339225.8623495,9796,27702,0,3436679,2367662,0,0,0
1635339226.8636005,27612,110176,0,230492,520217,0,0,0
1635339227.8649046,10491,27001,0,3639156,2370100,0,0,0
1635339228.8661106,13707,48008,0,400886,77177,0,0,0
1635339229.867299,42428,63654,0,3446385,2369480,0,0,0
1635339230.86869,141019,538693,0,111306,52415,0,0,0
1635339231.8698773,137510,328987,0,3554097,2685736,0,0,0
1635339232.8710833,133519,875020,0,1337956,785833,0,0,0
1635339233.8722706,147592,656783,0,5321359,3689248,0,0,0
1635339234.873462,209409,1355095,0,2942352,1945208,0,0,0
1635339235.8746486,344971,1482519,0,6533261,4724794,0,0,0
1635339236.8759475,296583,2327418,0,3972878,3547586,0,0,0
1635339237.877135,348948,1437052,0,6796509,4574525,0,0,0
1635339238.878337,291449,2358142,0,1235114,3523457,0,0,0
1635339239.8796873,354664,1521481,0,6494166,4554340,0,0,0
1635339240.880903,300168,2360736,0,4440768,3524211,0,0,0
1635339241.882093,345698,1485469,0,6782116,4541168,0,0,0
1635339242.8832827,290054,2372005,0,1716197,3528942,0,0,0
1635339243.8844676,339332,1566789,0,6846354,4555310,0,0,0
1635339244.885649,302378,2380533,0,2896670,3509446,0,0,0
1635339245.8868577,355355,1617367,0,6905655,4674413,0,0,0
1635339246.8880901,299943,2364181,0,2783117,3494063,0,0,0
1635339247.8893538,347605,1559252,0,6692212,4627333,0,0,0
1635339248.8906262,316918,2357632,0,2718533,3482460,0,0,0
1635339249.8918803,347122,1542031,0,6915602,4653193,0,0,0
1635339250.8430681,304756,2362802,0,3321476,3485938,0,0,0
1635339251.8446987,361053,1551764,0,6555145,4707104,0,0,0
1635339252.845948,312475,2365725,0,3544189,3173163,0,0,0
1635339253.847228,362814,1525241,0,6768393,4677428,0,0,0
1635339254.8484647,318132,2391309,0,3789627,3535510,0,0,0
1635339255.849724,389482,1666313,0,7132571,4884467,0,0,0
1635339256.850943,334531,2396408,0,4503336,3531705,0,0,0
1635339257.8521879,402512,1683634,0,6703572,4901536,0,0,0
1635339258.8534353,330171,2410584,0,3264573,3531598,0,0,0
1635339259.854681,391191,1520269,0,6848525,4890582,0,0,0
1635339260.8559217,329798,2401651,0,3034628,3529273,0,0,0
1635339261.8571486,388797,1589269,0,7035239,4836884,0,0,0
1635339262.8587108,338451,2402014,0,4351283,3495324,0,0,0
