1635269785.6201153,15325203,136001898,944053488,14849766,143732608,241824,10256932,14576442,147343504,21967082,315323
1635269788.4730458,35846818,345408715,2273982766,35520175,345129171,654321,24801398,35040339,349066002,53069871,731367
1635269789.4240253,36136048,345648559,2274171446,35930522,346062503,662266,25310418,35733522,351529373,53416293,698030
1635269790.375009,35915061,343315219,2273764095,35996197,343974962,667722,25143649,36229821,350711538,53618472,766183
1635269791.3259861,36417247,341411799,2273948598,36441877,340514702,684514,26899044,36688290,348902609,53345202,854498
1635269792.2769625,37107633,340638702,2274172527,36464460,339915105,698477,25703279,35631663,349282023,53501211,886306
1635269794.1789227,36253192,340390158,2274296539,36824806,340112041,657303,25933708,36120884,348851729,54290785,852290
1635269795.1299176,36828159,340134762,2274484557,36242554,340171545,674788,26002516,35687280,348955938,53877277,865294
1635269796.080021,36399838,340123374,2274512224,36587194,339036607,673732,25421395,35992986,348885701,53629102,879085
1635269797.0309968,36653801,340263598,2274214364,36597253,340483916,675733,26215637,35994244,349191954,53600146,926591
1635269797.9819715,36573743,339563512,2274141775,36962036,339744794,675326,26299946,35973844,348328970,54373484,917480
1635269798.9329515,36502559,339463882,2274294660,36929886,338888746,681864,25231273,36001012,348595791,53373664,913797
1635269799.8839371,36979162,338665529,2274273561,36146882,339175054,675072,26769773,36182365,348880591,53820369,897165
1635269800.8349245,36338403,339417172,2274565189,36732948,340389604,676246,25410216,35916887,348651380,53833846,896489
1635269801.7859182,37360782,339094744,2274488604,36465014,339321464,671578,26566313,35844685,347855252,54089292,900449
1635269802.736907,36663469,339035288,2274918463,36360522,339543000,678580,26195949,35952411,348386104,53500128,903498
1635269803.687898,37342690,338984797,2274373035,36125658,339071005,677089,26593281,35567151,347857685,53752427,887310
1635269804.6388912,37709439,338817738,2274476083,36029201,338643102,681963,26944167,35925512,348313328,53323035,907559
1635269805.5898757,36637451,338817339,2274546273,36932588,338498234,686629,26068105,36179650,349161263,53876628,937689
1635269806.5400279,37111120,338939164,2274588106,36699742,339090623,684297,25919132,35841949,348308162,53818153,930740
1635269807.4910061,36460896,339100976,2274476464,36707105,339641850,680010,26618921,35992538,348707825,53694469,933880
