1635289242.4957745,113387,343929,0,1276687,659209,1106,2212,400
1635289244.8487236,203164,1012402,0,3124561,3230073,866,1732,400
1635289244.8487236,16147,42098,0,535645,331603,1760,3520,402
1635289245.2992632,152590,275610,0,1146944,1456686,155,309,402
1635289246.3004255,54850,160130,0,1349206,760235,69,139,408
1635289247.3016193,70203,441232,0,1088840,1003031,40,80,400
1635289248.3028126,73147,705786,0,899240,1197042,30,60,404
1635289249.3040109,110663,765278,0,1851189,1708051,45,89,408
1635289250.3052068,60741,464656,0,1107225,1238545,307,615,404
1635289251.3064153,97265,488005,0,1028513,1074891,144,288,404
1635289252.3076062,64965,445990,0,1296655,1199797,56,112,406
1635289253.3088095,97286,590885,0,1496852,493857,56,112,408
1635289254.3100145,58169,460889,0,982609,1201875,123,245,404
1635289255.3112087,102419,578983,0,1135555,950057,29,59,407
1635289256.3124022,67525,455211,0,705764,1197419,17,33,403
1635289257.313591,104112,615878,0,1103292,724962,41,83,403
1635289258.3147771,68991,458252,0,1239898,1214648,86,172,403
1635289259.3159823,75632,644353,0,1631221,697359,273,545,402
1635289260.3171906,61220,490720,0,1387761,1206533,81,163,400
1635289261.3183813,103328,527163,0,1431640,1436848,506,1012,403
1635289262.3195937,63126,461684,0,1068726,1201242,132,264,405
1635289263.3207936,115494,753533,0,1767991,993427,67,133,406
1635289264.3219848,66392,477867,0,1627168,1191448,130,260,401
1635289265.3231745,120996,592840,0,1285684,1285233,35,71,403
1635289266.3243642,66379,469763,0,787728,1203921,39,77,401
1635289267.325553,97106,641494,0,1929529,1080102,425,851,400
1635289268.326756,69116,471383,0,1246551,1191645,100,200,406
1635289269.3279424,112448,654096,0,1678688,1097601,131,261,405
1635289270.3291495,63020,494849,0,1643465,1196952,144,288,405
1635289271.3303707,106503,593233,0,1246580,1330298,67,135,409
1635289272.3319373,76656,483035,0,1029971,1212175,53,105,402
1635289273.3331273,103990,665453,0,1575626,1085944,55,111,406
1635289274.3343155,65511,470307,0,1101835,1191017,156,312,401
1635289275.335503,105984,694056,0,1923369,1067717,286,572,400
1635289276.336746,71515,488559,0,808053,1212109,147,293,407
1635289277.3379328,112283,632247,0,1822936,1227548,118,236,404
1635289278.3391347,72437,486550,0,1346784,1209401,41,83,405
1635289279.3403227,119002,685390,0,2016090,1067457,51,101,404
1635289280.3415148,68042,493922,0,591782,1207519,37,75,411
1635289281.342706,117295,706296,0,1987854,1186494,34,68,401
1635289282.3438954,70498,482528,0,1401426,1211997,37,73,402
1635289283.2950215,148941,837097,0,1316077,1539415,179,359,404
1635289284.296222,82117,497721,0,830120,1184585,224,448,407
1635289285.2974098,141125,706727,0,2049410,1373313,36,72,400
1635289286.2986088,81062,506430,0,1156311,1199808,39,77,407
1635289287.2999547,124137,712321,0,1908244,1163559,29,59,402
1635289288.3011527,73882,491881,0,746062,1194393,34,68,406
1635289289.3023412,136911,767166,0,2054205,1155917,51,101,412
1635289290.303533,78139,495400,0,1579859,1193144,35,71,403
1635289291.3047216,147398,780802,0,1783028,1345819,26,52,402
1635289292.305917,76919,514697,0,1539825,1187604,346,692,404
1635289293.30711,128843,700577,0,1999718,1337212,34,68,406
1635289294.3082957,78003,479657,0,1467589,1181984,49,97,405
1635289295.3094952,145021,816305,0,1778621,1386525,23,47,402
1635289296.3106682,83799,505102,0,863979,1179291,21,41,414
1635289297.3118563,129807,747404,0,2182537,1092821,21,43,402
1635289298.3130457,74354,503239,0,1818678,1175744,11,21,401
1635289299.3142357,119081,730888,0,1864171,1436201,69,139,408
1635289300.31543,77888,474184,0,656987,1178815,428,856,404
1635289301.3166556,135351,806986,0,1570681,1431554,783,1565,400
1635289302.3178442,77495,502947,0,1648257,1187895,203,407,400
1635289303.3191798,116494,868546,0,2179292,1124233,98,196,400
1635289304.3203719,77354,497921,0,965504,1179603,285,569,403
1635289305.3215618,144064,759612,0,2544518,1452950,440,880,400
1635289306.3227677,80708,484373,0,1380917,1183439,76,152,401
