1635273213.8909938,23742369,243745073,1738719392,23916112,248469539,361693,34898221,23990375,242304966,33674306,1188991
1635273214.8419876,32471926,301707433,2263621636,33611535,297216944,496203,23607314,32514255,314640222,46964786,1924278
1635273215.7929664,33252724,306525511,2263003989,33263789,304012551,508512,23359814,32449546,313761601,46758023,1763289
1635273216.7439468,33468879,301704529,2262378122,33040117,301381749,544069,22853522,30705560,309960714,45860477,1809257
1635273217.6949315,33888037,308774995,2263775184,33521583,304590322,522608,23672325,31189296,315560124,47484603,1915154
1635273219.59692,33947366,295140422,2260061172,32585254,302686648,499842,22517171,31262735,311062858,45532455,1800302
1635273220.5479207,32887857,306408893,2263492645,33655343,304136548,533018,23088341,31136886,316422351,46487016,1897028
1635273221.4989057,32992010,303772228,2263153328,33696263,301898320,529983,23603877,30614757,308327584,44980193,1930003
1635273222.4498932,31844584,293399258,2262636656,33008732,306381337,506906,23323266,31902043,316454050,43579054,1812892
1635273223.400033,32838356,300438258,2263848623,33022383,304474652,510982,24151630,31956013,317402056,46766885,1917719
1635273224.3510156,32661922,306494529,2263046101,33269396,301223935,527431,23924871,32097902,315793903,46896725,1848273
1635273225.3020022,33844064,301437112,2263077413,32942116,301252209,535206,22953626,33644146,304322040,44902600,1905116
1635273226.252986,33448396,304363239,2260917690,33039901,303779264,514213,23318211,31826825,316171218,47665574,1954999
1635273227.2039762,32723370,307140223,2265647578,33263131,304386991,527641,23373721,31076480,314088662,46653916,1723200
1635273228.1549592,32981648,304749867,2261091541,33288630,304203760,516650,23219393,32327016,316148266,46345776,1961858
1635273229.105966,33789789,306790789,2264409264,32661702,298556104,525581,23501356,32217304,316590138,47130465,1762402
1635273230.0569685,33985018,297936912,2260191833,32660093,304925384,504678,22776225,31557768,311717923,45990825,1696019
1635273231.0079696,32443863,303652383,2263543775,33305229,304423833,521174,22843313,31750678,316479693,46473535,1801612
1635273231.958966,33035092,304732805,2261693348,33119386,304032216,526888,23540665,31809140,316023333,47234744,2062521
1635273232.9099553,32834269,311274141,2259929203,33408363,305407551,506798,24725731,31716158,316997604,46116453,1800539
1635273233.8600364,33261527,309325321,2264239323,33518645,306897288,519754,24239324,31545937,313141772,46706577,1823485
1635273234.8110218,33191039,308172795,2260657295,33654281,307058851,531267,24399872,32496823,316009641,46656176,1858329
1635273235.762033,34121552,304360433,2259721788,33199051,307273836,514701,23339006,32671163,319205932,47717401,2085358
1635273236.7130296,34496905,309435654,2258758519,33317549,303197819,533920,23364459,31649874,316073864,48209432,1647365
1635273238.6150084,33534558,303724936,2264510867,33586657,303477643,494568,22680614,31643199,312160717,46452301,1725502
1635273239.5660021,33843035,305818809,2255762482,32779353,305450894,540563,23664463,32253529,318020363,46965366,1993920
1635273240.5170083,32414445,310716682,2259541768,33171248,305180054,522599,23491723,32482721,315415515,46765382,1696736
1635273241.4679894,33518658,307409290,2259397663,33429155,306129960,517249,23866550,32627858,321766008,47438393,2108053
1635273242.4189713,32626603,311396162,2257910281,32435259,306803821,510986,23535925,31729761,314953128,46382853,1799322
1635273243.3699563,32377521,299780236,2262540536,33178915,306226421,532198,23878234,31329409,317473998,47553325,1716447
1635273244.3200479,33244829,302587560,2259079750,33343337,307318142,512012,22052295,31027925,320740649,47756510,1944969
1635273245.2710352,33179779,303435589,2251228917,32571309,308363979,514347,22829121,31972278,316684012,47033730,1928533
1635273246.222034,32309545,302218460,2246819238,33224571,304583549,518352,23008965,31270288,316586591,47217538,1915926
1635273247.1730258,34207866,305845641,2260213312,32539467,301505767,526786,24269121,31258777,316543810,47742987,1806809
1635273248.1240308,33909623,303993243,2260159119,33511654,307436378,518408,23851876,32509856,318239481,47369907,2013511
1635273249.075027,32962362,306998055,2262832054,32545396,306788897,507107,24204534,31674337,315853793,46129532,1858938
1635273250.0260205,32899245,315847212,2261147507,33350995,306173450,514812,23826615,32088713,318134731,46874271,1768140
1635273250.9770207,31358193,284005802,2246169299,31090823,294904263,469269,22152698,29945532,305166773,43769745,1738162
1635273251.9280202,32044935,292912681,2260919321,32000489,299443881,497422,21654443,28948803,301732926,45398063,1844053
1635273252.8790216,33233822,299107349,2261832551,32768836,300299048,513803,22566799,31127919,313944151,48242478,1904186
1635273253.8300366,32896368,300087958,2261250807,32950195,301933234,531632,23250570,32260548,313034483,46232722,1651867
1635273254.7810404,31712727,294980426,2259238040,32067511,301283397,497014,22948414,32253197,313110717,45805736,1598843
1635273255.732032,32174094,298533147,2258467457,33025432,301759456,529161,22656011,30998855,314709484,46615867,2065027
1635273257.6340165,32480930,294167113,2261065506,33084502,299408758,516517,23456054,31006455,313785858,46837377,2131393
1635273258.5849922,32731139,296556331,2255984278,32102521,303781590,517795,23624652,31548859,312837140,46514599,1735639
1635273259.5359826,31418438,302234850,2260431441,32344317,301427105,487205,22675668,31609501,312973407,46019495,1933521
1635273260.4869735,32246359,297994810,2261612025,31767828,299676471,496809,22758367,31393357,308343400,45318200,1777936
1635273261.4379644,32362854,300952487,2259052413,32921135,301482768,534754,23145911,31946418,314524550,46283579,1937878
1635273262.3889549,33311773,304541023,2263062957,32804231,301668229,527528,23465926,32240865,316669802,46599919,1849589
1635273263.33995,33345064,302273562,2262705682,32783871,303237206,523912,23634886,31932579,318532070,46561380,1792807
1635273264.2900338,31897846,298549520,2261609215,31957432,294162599,510373,23418099,30527627,307935675,45578500,1900702
1635273265.2410314,33064940,297911268,2261031693,32745818,299205061,501676,22117152,32029189,313911085,46193632,1854681
1635273266.1920135,33039805,299458517,2260448386,32568784,300554101,531108,23204280,31273837,313824655,46826560,2050192
1635273267.1429873,33378023,296400083,2262870171,32777902,297209340,516946,22920502,30983298,311795257,45866270,2047637
1635273268.0939753,31229485,290343761,2274184821,32375683,295701684,533004,22985795,30140418,307075481,45719735,2145834
1635273269.0449681,32268814,302923039,2252993491,32017290,297539488,513027,22485174,31100286,315223368,45592643,2021484
1635273269.9959693,31254553,303098102,2260205897,32593693,301840921,504665,22323298,30793018,310419458,46131815,1816575
1635273270.9469655,31958273,288889584,2258809704,31345604,289406602,485964,21660084,30166987,303504491,44019131,1647980
1635273271.897969,32482348,308198943,2258511869,32558558,297105607,501117,23033550,31789045,308038505,45791353,1801851
1635273272.8489594,32856291,305925673,2261975761,32793131,296592125,512966,23982493,31246528,313755615,45861884,1799452
1635273273.7999582,32751443,306195091,2264221213,32817083,299038477,528631,23813542,31431968,310906426,45816738,1852091
1635273274.7500281,33192621,299254584,2260359216,32309792,301802955,518160,23547959,32293710,314698411,46888446,2061774
1635273276.6519938,33319715,299061073,2260884882,32812721,302300466,505674,22698671,31983479,313786717,46104993,1949421
1635273277.602982,31846045,291522277,2261717644,32253435,296892364,520456,23098860,30618391,309220578,46673482,1754484
1635273278.5539865,32730826,294674406,2260549911,32706875,302285539,526197,22383889,31017297,313621055,47083905,2070298
1635273279.5049787,32979344,295391227,2264323060,32465340,300637975,516401,22099564,30954286,308075882,45735952,1792682
1635273280.4559894,32843686,295546258,2260578665,32450198,301508425,528837,23244274,30516237,309848568,45797585,1968757
1635273281.4069855,31845914,299624013,2258430122,32433775,297820860,514042,22395498,30742279,310122085,45040151,1932062
1635273282.35798,32232975,303843869,2257739725,32267015,300592397,549133,22871256,31380771,313298110,46316728,1809495
1635273283.3089714,32725889,309735723,2259077188,32718653,300356995,508946,23373504,30940396,311715483,46493458,1902621
1635273284.259959,33493336,296290509,2260025507,32503448,299843229,523643,22790545,30564156,312193255,46434112,1920819
1635273285.210032,32543640,294901168,2262918889,32502337,299753998,519849,22262956,30077391,305895027,45285782,1920342
1635273286.1610165,32712877,299265122,2262585155,32575680,300124645,510465,22479947,31521650,312062005,43986607,2178115
1635273287.112019,31881562,298085276,2257800543,32513710,300656726,529212,21698634,30092165,310280089,44781438,1595541
1635273288.062998,31884273,306627005,2260431071,32835963,301780077,504197,23341520,31212026,316000224,47321051,1996616
1635273289.0139914,32024727,297219560,2259875261,32463828,298902958,515839,22390387,31469375,305501237,44761339,1926211
1635273289.9650018,32270984,302114602,2262736099,32566088,298160372,530097,23155083,31520124,310046900,45575070,1766480
1635273290.9160137,33778794,303025644,2257613953,32536958,297279708,520954,23695768,31012751,312333327,47435544,1819137
1635273291.8670082,33061124,298137192,2261637357,32621115,297696269,513877,22808199,32133461,313816656,46095478,1948175
1635273292.8180006,32919449,297335407,2263615158,32614743,301785443,518225,22405622,31643565,311046345,46234223,2221081
1635273293.769,32023291,294902686,2261255969,32018267,300094390,507241,22892207,30632703,308345191,45843241,1725049
1635273295.6710343,32969018,298085865,2261460946,32872430,304096503,521481,22318220,31230703,314909607,46796177,2062912
1635273296.6220305,33039120,295366759,2260876548,32702697,304212113,524716,23683848,30713162,312219207,46207273,1957457
1635273297.5730395,32367570,305827615,2255296480,33043790,300967658,521988,21708795,30596750,314821222,46568899,1976804
1635273298.5240316,31747847,299432973,2263317276,32405510,300276965,535752,22709780,30031614,311750328,47525143,1543279
1635273299.4750369,32484588,307332005,2260297243,32731750,301939379,501839,23207358,31065810,316529754,46311774,1998664
1635273300.4260304,32234582,303238381,2255442476,32649936,303764674,529316,23482905,30688090,315351154,46015527,1664270
1635273301.3770216,32293138,298607773,2256444564,33364836,299038744,516250,22005235,31373592,314854140,46065447,2199435
1635273302.3280084,33434395,293886693,2252407541,31947342,306889509,514205,22923356,30353225,307599379,45341942,1911135
