1635284930.7580292,864349,3249340,0,9504442,6406186,5828,1021,369
1635284933.6100307,2005770,8109178,0,20337498,17175652,6701,1141,371
1635284933.6100307,3490055,14715887,0,34777849,23098534,28743,4822,371
1635284934.5610123,2893853,23002084,0,21781911,33081660,16181,8975,375
1635284934.5610123,4127775,14723140,0,35723069,25799656,14075,5012,373
1635284935.511992,3257414,24246048,0,32579235,35482218,8927,3691,372
1635284935.511992,4582601,15533863,0,36882502,28207007,19200,4956,370
1635284936.4629707,3425471,23870565,0,34762381,32998279,2850,2321,381
1635284937.4139454,4515851,15566650,0,35724441,28285563,1704,1736,385
1635284938.3649273,3726297,24358648,0,44511552,34062127,4153,2637,379
1635284939.3159037,4535148,15711001,0,34376927,28434968,1898,2300,389
1635284940.2668872,3515654,24120312,0,38273747,33126977,1527,1863,389
1635284941.2178648,4539055,16158263,0,37355712,28205740,1030,1539,394
1635284942.1688445,3730510,24662111,0,37016976,35051682,1463,1649,389
1635284943.11982,4529468,15539006,0,35584509,28102568,848,1227,394
1635284944.0700247,3501433,24349900,0,33267018,33076877,775,1253,395
1635284945.021001,4548625,15608036,0,37008917,28244297,757,1114,393
1635284946.9231086,3691338,24539261,0,35451351,33930084,649,1038,397
1635284947.8741076,4527114,15712798,0,37174990,28345446,674,1059,397
1635284948.8250976,3512768,24312228,0,33810171,33093907,6458,5928,386
1635284949.7760746,4531152,15518936,0,35081980,28200831,5907,7590,389
1635284950.727055,3516998,24323005,0,36483341,34077704,1184,2052,396
1635284951.6780324,4538120,15613023,0,36188469,28272428,1006,1705,398
1635284952.629018,3507526,24355177,0,37656000,33033589,972,1640,397
1635284953.580024,4503732,15429953,0,35325490,28183357,890,1437,396
1635284954.531006,3520105,24340855,0,39002819,33099445,775,1281,399
1635284955.4819903,4512338,15490879,0,34172034,28171980,736,1136,394
1635284956.4329717,3726905,24719472,0,34945930,34272408,1247,1783,392
1635284957.3839552,4508523,15381883,0,35801400,28192305,1207,1690,395
1635284958.3349373,3502200,24363297,0,37267929,33063778,1779,1943,389
1635284959.285918,4506147,15645232,0,35399058,28185950,1349,2073,396
1635284960.2368953,3609829,24814070,0,34349751,34126912,961,1439,395
1635284961.1878746,4737320,17562337,0,41881607,31672373,696,1067,394
1635284962.1388533,3561276,24761032,0,35916432,33661219,816,1224,395
1635284963.089834,4589423,19441374,0,47532508,31499337,905,1339,395
1635284964.0400343,3755980,24782207,0,40996052,34977726,1313,1795,393
1635284964.9910164,4530309,15595459,0,37339129,28227241,892,1283,394
