1635270047.743432,371995,627146,0,2551369,1387399,17905,3053,385
1635270050.5963683,1537641,5809726,0,24991929,13758003,112604,19798,383
1635270050.5963683,1469970,2645710,0,6548399,7740452,90455,15349,384
1635270051.5473554,1516864,8997677,0,24879972,15107483,105608,26205,385
1635270051.5473554,1846806,3357882,0,8376773,8777089,2746028,624562,396
1635270052.4983456,2315703,8307200,0,24307759,15386627,90135,98028,407
1635270052.4983456,1749658,3477835,0,7999552,8806606,70657,84024,409
1635270053.4493372,2031502,8056715,0,22914409,13887678,96503,112597,407
1635270054.4000335,1695926,3364761,0,10526834,9111763,68153,78872,409
1635270055.3510406,2165361,8272084,0,24372799,14565284,69471,81621,409
1635270056.3020494,1730778,3333093,0,6501955,8674411,69746,81123,408
1635270057.253067,2048551,8167825,0,23565437,13417204,86713,98970,407
1635270058.204066,1734323,3307728,0,8424539,8729134,77565,91303,408
1635270059.1550636,2387870,8929285,0,24878546,14772171,70286,81502,408
1635270060.106043,1694969,3294026,0,9903168,8792407,70814,82680,408
1635270061.0570211,2105384,8424055,0,22539283,13850989,64954,74526,409
1635270062.9589803,1812687,3493305,0,9439715,8814576,88106,101931,408
1635270063.9100163,2300008,8220388,0,25420798,15252405,69619,81066,409
1635270064.8610141,1733414,3485722,0,8554511,8791539,71794,81651,408
1635270065.812024,2258096,8810470,0,22624274,14547592,67004,77105,409
1635270066.7630293,1720119,3381765,0,9873306,8765858,87776,101591,408
1635270067.7140217,2228904,8650913,0,23978040,14656861,67346,77637,409
1635270068.6650143,1737356,3354245,0,6875088,8710282,76971,88602,408
1635270069.6160038,2088215,8661519,0,21832382,13564520,74254,86378,409
1635270070.5669966,1706941,3344253,0,9774125,8720937,87418,100131,408
1635270071.5179853,2177151,8936412,0,22101000,13787118,70150,80634,408
1635270072.4689772,1731121,3349346,0,9796640,8791745,70427,81276,408
1635270073.419964,2176143,8769490,0,22675568,15155585,70505,79304,408
1635270074.3700335,1703611,3379510,0,9535803,8715240,81065,89695,407
1635270075.321024,2064902,8459348,0,22094261,13339476,75337,88827,408
1635270076.2720275,1699879,3371218,0,8802295,8826932,69195,78436,408
1635270077.2230093,2327201,8982895,0,23311757,15249680,68864,79590,409
1635270078.1739905,1684323,3315826,0,8227764,8770795,71105,81354,408
1635270079.1249642,2106444,8330937,0,22196675,13678599,96481,111162,407
1635270080.0759299,1748995,3551755,0,9670598,8825267,72019,85471,408
1635270081.9778845,2378255,8634408,0,23127209,16105638,70126,81970,408
1635270082.9288833,1711522,3355036,0,9295742,8711636,67644,77102,408
1635270083.8798704,2068174,8485128,0,22043813,13449115,96446,110953,407
1635270084.8300438,1692269,3468628,0,8902152,8783940,69962,80403,408
1635270085.7810373,2464167,10529526,0,27909091,17392962,70334,80788,408
1635270086.7320204,1689924,3324284,0,13463358,8796599,70589,81902,408
1635270087.6830087,2275073,10612521,0,24477428,16145184,90213,104718,407
1635270088.6339955,1752857,3524824,0,8368800,8799265,73777,84628,408
1635270089.5849934,2330130,8329568,0,23650784,15105911,70562,80965,408
1635270090.535985,1739752,3344855,0,8262727,8738696,69223,79307,408
1635270091.4869807,2043755,8294456,0,22200653,13501085,66556,74658,408
