1635340707.3724692,10937412,76442643,670747924,10757816,76718645,166713,7582039,12448370,74723184,4364331,297300
1635340707.4725893,10135572,72563244,633984940,9950519,76710925,187481,8270034,11144089,76614064,7030285,292014
1635340707.6229017,9433686,80079350,594758755,9447591,79864906,207989,7787791,10449828,70603685,6519548,292878
1635340707.7230203,8889956,77853329,555924332,8847718,77071404,185324,7936005,8609308,79132895,12931842,302703
1635340707.8231392,8655917,75172272,554975301,8732818,75506986,196167,8046956,8859621,82376600,13176818,307959
1635340707.923257,8922154,77991319,555736862,8983391,78540991,178593,8086009,8842678,81728957,13256087,326122
1635340708.0233748,8923483,78166735,554965816,8930941,78586421,170294,8093376,8909160,82450681,13288488,326026
1635340708.1234934,9086429,79876908,565058623,9186942,79906862,179188,8274979,9062832,83863735,13523690,333292
1635340708.223611,9202153,80493659,569407678,9179756,80541796,172605,8340613,9165149,84743848,13654767,327947
1635340708.3237295,9094342,79558791,565610868,9140993,80176302,177092,8303310,9084749,84122790,13560497,331809
1635340708.4238482,9492306,83406584,589541285,9583448,84020692,182351,8643481,9447727,87753059,14169591,342462
1635340708.523967,9706185,85238081,603039686,9701714,85226654,185639,8752488,9628401,89389464,14460001,355599
1635340708.6240847,9882682,86971709,615646452,9938072,87564102,193117,8942457,9852736,91421804,14741040,368131
1635340708.724203,10111964,89068150,627852522,10151652,88724436,191290,9154458,10044340,93272330,15034271,369823
1635340708.824321,10217458,89781328,636181353,10282174,90405134,201008,9255695,10158149,94750361,15251674,376327
1635340708.9244387,10414218,91770313,646914266,10421447,91954615,203456,9479495,10339695,96224543,15525976,377218
1635340709.0245574,10504042,92582478,652173304,10479326,92231041,206484,9650340,10439212,96946373,15621074,381055
1635340709.1246982,10839138,95585012,674666242,10871824,93604586,197392,8525498,12295000,95302990,14641355,393384
1635340709.2248292,10744267,94947366,671418839,10826001,95319857,211638,9838889,10739407,100001519,16172003,392060
1635340709.3249497,10637492,93893733,661632845,10638146,94019853,209733,9734205,10602962,98340760,15822093,385550
1635340709.425069,10923336,96826316,682444221,10996701,97155899,212885,10086530,10912682,102198602,16373985,400651
1635340709.5251875,11096557,97979326,689177620,11100947,98275460,219832,10083542,10986373,102762862,16539970,402837
1635340709.6253064,11083917,98193674,690089954,11168993,98606604,218595,10138272,11046787,103634399,16561083,404957
1635340709.7254405,11280433,99556944,697421814,11297464,99509548,219523,10284054,11171242,104499496,16784464,404368
1635340709.8255754,11299106,100189927,704491605,11356382,100446319,222842,10374145,11284135,105567857,16951613,422979
