1635265910.6873114,150504,574497,0,1969453,668079,12,24,410
1635265913.540041,2058041,3314596,0,19770511,13925048,107,215,405
1635265913.540041,1027438,4501492,0,4658537,9323032,44,88,405
1635265914.4910223,1374202,8440682,0,20074620,11766872,1117,2233,402
1635265914.4910223,1244133,4505691,0,8018570,9002253,60,120,401
1635265915.441997,1842020,11415007,0,27294345,16365170,20,40,403
1635265916.3929706,1259973,4343070,0,8980661,8974984,18,36,413
1635265917.343937,1568794,11473736,0,25402651,15130050,8,16,397
1635265918.294911,1255664,4397345,0,7190666,9037837,7,15,412
1635265919.245882,1681268,11970656,0,29230604,16520731,12,24,409
1635265920.19686,1227824,4387853,0,5436925,8953590,39,77,405
1635265921.1478288,1616493,10840459,0,25239272,14987530,14,28,401
1635265922.0988016,1266260,4418970,0,8864881,8944042,11,23,402
1635265923.0497699,1963353,11404092,0,28086041,16652724,70,140,404
1635265924.0000303,1234472,4347385,0,6963362,8967325,18,36,401
1635265924.9509962,1633748,9888496,0,26002465,15399783,250,500,403
1635265925.9019578,1219632,4402448,0,6714329,9000581,17,33,397
