1635289396.9561584,3865617,33447388,228423539,3351787,35904567,51344,2339617,3695311,35757445,5346472,74884
1635289397.056286,3665749,34342607,228272542,3590187,35168591,92620,2448209,3622443,35724755,5371560,50211
1635289397.1564069,3703338,35040377,228138540,3607156,34954368,92073,2402279,3536791,35343009,5392804,69208
1635289397.3566444,3632579,34868173,228311086,3583664,34908708,90239,2516444,3557640,35283210,5160213,37064
1635289397.456763,3638561,34725498,228200856,3626786,34786673,90384,2492988,3915630,34988088,5308851,54099
1635289397.5568812,3627893,34694784,228182689,3573698,34918480,88206,2519756,3504380,35111926,5269294,54494
1635289397.757118,3703991,35454874,5370474,55526,3670466,34778765,228398407,3642786,34806073,85218,2587721
1635289397.8572361,3579637,35015463,5311218,52695,3583829,34907434,228222770,3593183,34541886,88784,2545477
1635289397.9573543,3501610,35153326,5305937,63697,3631238,34741752,228192913,3723873,34824780,88071,2531897
1635289398.0574734,3612607,35150681,5346040,61779,3647509,34440327,228296658,3562590,34600469,87093,2502722
1635289398.1575918,3523638,34913405,5358233,56961,3763357,35425929,228215597,3667295,34673890,87269,2707446
1635289398.2577093,3550845,34982384,5329779,54230,3358137,34682655,228365121,3637116,34654020,87896,2509197
1635289398.3578265,3622652,35101817,5330965,67828,3400744,34775209,228167619,3609433,34641614,88330,2469396
1635289398.4579446,3639560,34639204,228197364,3623822,34617230,87793,2526465,3568846,35130881,5198834,58029
1635289398.5580628,3635608,34616110,228146284,3629028,34719658,89549,2506593,3781719,35994986,5245910,54783
1635289398.65818,3643523,34591736,228201672,3630375,34704852,89618,2404275,3492706,35031367,5289281,57481
1635289398.8584154,3410455,34971968,5338305,52889,3522587,34887104,228357715,3643373,34728836,87160,2644311
1635289398.958533,3643989,35237042,5334321,48136,3771637,34669264,228217006,3532773,34824472,88384,2506154
1635289399.058653,3551893,35159474,5337249,43263,3647407,34649867,228210744,3763131,34754122,89160,2529784
1635289399.158772,3484685,35292635,5467325,63347,3643594,34513358,228382935,3757081,34522416,86761,2486906
1635289399.2588897,3577589,35162559,5368263,57477,3408123,34343139,228203223,3560657,34570004,87269,2728271
1635289399.3590076,3621070,35453755,5365216,57744,4240278,34654501,228236947,3635887,34633452,89608,2559232
1635289399.4591248,3537206,35193927,5366509,57495,3791181,34565876,228199222,3641537,34522103,87903,2487299
1635289399.5592418,3552178,34545403,228158350,3647695,34551398,88928,2509795,3572996,35090942,5242342,65767
1635289399.6593592,3639450,34526774,228161168,3625952,34624149,89739,2480227,3073463,32024330,5243799,55515
1635289399.7594762,3629675,34324988,228142535,3651773,34505691,88989,2564924,2561390,30837566,5036178,61140
1635289399.9597123,3596533,35229093,5367717,55243,3805080,34657744,228337211,3639226,34567375,88386,2471561
1635289400.0598323,3542970,35274283,5387970,60765,3582823,34562265,228219809,3658322,34374814,90890,2529313
1635289400.1599503,3595300,35320558,5357763,65588,3652202,34560626,228198546,3582615,34781230,90545,2546173
1635289400.3101673,3567222,35372648,5282693,57498,3666593,34679891,228108914,3752772,34457447,94072,2478822
1635289400.4102914,3577903,35070521,5360863,59364,3788039,34912954,228235091,3669102,34609153,90539,2478610
1635289400.51041,3540024,35185461,5364310,63139,3328308,34468572,228229218,3655426,34560470,86255,2428404
1635289400.6105282,3614133,35302365,5355055,69549,3732368,34261813,228267096,3643143,34570393,90082,2621049
1635289400.710647,3580519,35071154,5363426,56627,3543320,34712871,228383014,3675622,34515681,88981,2593881
1635289400.8107655,3554535,35127594,5395807,67039,3666765,34526503,228192673,3646016,34641510,86934,2618582
1635289400.9108841,3753963,35182780,5341437,69188,3661211,34578816,228280938,3649405,34799966,87560,2638235
1635289401.0110042,3831380,36092599,5366459,61675,3609951,34378761,228323691,3638738,34558717,89341,3178783
1635289401.1111317,3743367,35631745,5309683,67953,3783571,34554673,228485145,3642131,34576025,87260,2345758
1635289401.211259,3574571,35300771,5355607,66536,3747939,34320784,228423881,3654398,34713872,93625,2434566
1635289401.3113806,3651880,35383077,5370922,65359,3737622,34394250,228544364,3574328,34322494,89094,2574776
1635289401.4114995,3633041,35407568,5351035,57478,3717476,34517298,228109186,3817217,34324776,92311,2449280
1635289401.5116181,3591161,34905820,5376242,60582,3725756,34406711,228298195,3670901,34450068,91186,2344491
1635289401.6117363,3586305,34841707,5390406,58075,3346100,34236173,228512381,3695713,34568395,90152,2650238
1635289401.7118547,3633623,35223829,5381297,70526,4060238,34456714,228378385,3678464,34476025,90645,2523517
1635289401.8119724,3644710,35523742,5383759,72675,3584063,34349573,228329449,3642601,34523464,89671,2552077
