1635290658.8991938,3189279,28641030,228108671,3163833,29945114,49366,1705082,3099981,32089676,4661536,144102
1635290658.9994206,3060207,29976945,228051627,3156990,28059193,58418,2027254,3045595,29912902,3411083,179098
1635290659.099657,2937772,28523933,227931130,3083540,28543978,75686,2286215,2982949,29635262,4594396,161774
1635290659.1998777,3090564,29511101,227841810,3072605,27774301,74772,2235954,3002494,29495973,4477351,160698
1635290659.3001873,3206378,28511037,227837695,3057775,29269842,75279,2160092,3123320,29876044,4519098,164378
1635290659.4004123,3086142,28260841,227899005,2959958,28855627,72923,2267399,3017450,29776260,4475438,179608
1635290659.5006166,3124721,28101970,227824199,3005639,29460419,76013,2294518,2992570,29593263,4244395,156269
1635290659.6008277,2938956,29227315,227878413,3082116,29139968,72957,2172316,3065609,28627946,1237076,135594
1635290659.7010446,3184893,29556411,227861810,3157876,30592411,75401,2205102,3002720,29804017,4490371,144377
1635290659.8012545,3185808,30652782,227962628,3266316,30360525,73071,2267241,3152244,31184581,4167675,135559
1635290659.901419,3271225,30343219,227740784,3142252,30417495,84391,2433221,3345220,29931498,4182572,142602
1635290660.0015903,3096400,29455176,227755299,3218717,30596426,78259,2706960,3265956,29708219,4300846,136393
1635290660.1017785,3033465,30884575,227673623,3265951,30638293,77177,2475670,3267469,30384310,4226183,131045
1635290660.201946,3584035,34652281,228074727,3458007,34045172,89751,2514254,3703500,34171191,5328259,68880
1635290660.3020952,3524344,34654106,228080497,3651123,34464097,86304,2556254,3537431,34912097,5263756,53919
1635290660.4022365,3616277,34236589,228047017,3591613,34076889,89529,2596896,3613287,35094858,5318533,62179
1635290660.5023806,3592962,34764650,228126540,3642766,33765452,88375,2716037,3454861,34795638,5230472,57053
1635290660.6025264,3806311,34681342,228063852,3647338,33824455,92161,2646306,3536676,35398830,5464191,41372
1635290660.7027726,3799227,34737101,228018296,3646085,33930780,89744,2609990,3544270,35087032,5446921,45874
1635290660.8029156,3713071,34233758,228053983,3575158,34481617,89506,2589586,3475502,35065677,5255015,39795
1635290660.903062,3602159,33857625,227866543,3623299,34444896,89818,2510775,3565078,35051368,5322291,51726
1635290661.0032272,3669404,33819348,228106684,3640092,34493537,85180,2480782,3568518,34835786,5359502,58372
1635290661.1033719,3752009,34721875,228129203,3678811,34892600,86477,3000501,3457918,34927721,5358719,54049
1635290661.2035437,3710162,34728264,227974012,3592494,34754381,87834,2726257,3480864,34981921,5307401,42338
1635290661.303686,3687085,34532960,228166646,3573620,34504589,89880,2665071,3460783,34961464,4866486,52488
1635290661.4038277,3575725,34566355,228021477,3715511,34558572,87947,2540241,3510324,34015525,4582050,57509
1635290661.5039723,3695646,33738353,227946922,3389963,32314413,90082,2621016,3749392,33605555,4821870,61278
1635290661.604111,3456242,34539700,228114750,3599333,34736417,88002,2580713,3885804,34277807,4925558,61612
1635290661.7042444,3777574,34505824,228018024,3644584,34661399,90789,2674360,3617368,34361161,5402442,44174
1635290661.804383,3800233,34692143,228087104,3631001,34591399,86641,2556551,3509569,35107193,3269384,47642
1635290661.9045107,3583723,34615466,228132334,3627459,34358260,84936,2600169,3736763,35036234,5486395,66807
1635290662.0046375,3642541,34613457,227994012,3640143,33913440,89548,2651666,3593426,34970727,5340339,52880
1635290662.1047661,3633000,34539077,228118587,3645551,33883314,85629,2378217,3688489,35522917,5285061,57452
1635290662.204897,3688227,33881320,227992456,3501552,31741283,94097,2747105,3465615,34938506,5385791,53681
1635290662.305144,3494767,34306179,228089392,3757503,33518306,87148,2626162,3651809,35064269,5375494,70363
1635290662.4052699,3603642,33882856,228006219,3632713,34374676,89214,2614958,3560016,35262473,5414976,53728
1635290662.505392,3666719,33276512,228150409,3593157,34468184,86865,2572916,3664849,35018239,5371011,54453
1635290662.6055136,3641508,33717893,228039294,3612255,34505717,89129,2650627,3632608,35322475,5464621,62323
1635290662.705636,3567499,34784937,228140936,3626359,34539243,88855,2708840,3652553,35618251,5233086,67940
1635290662.8057666,3755832,34402445,228036069,3628748,34524088,89247,2694910,3609856,35216112,5301047,56829
1635290663.0060134,3576469,34442593,227969490,3632213,34564542,89240,2563110,3504916,33531307,4726315,63172
1635290663.1061363,3627757,34337514,228050181,3626559,34445850,90346,2496699,4127894,33719533,5184767,54177
1635290663.206259,3674827,34435613,228021855,3667596,34312680,88188,2346461,3951863,33491380,5381664,58971
1635290663.4065022,3447187,34982115,5389294,54201,3726112,34458700,228106785,3678797,34491362,88835,2619392
1635290663.5066233,3563197,35054422,5415766,61576,3574969,34459483,227958266,3526258,34305072,85904,2581815
1635290663.6067452,3599583,35216189,5466632,67514,3647539,34855054,228039742,3672349,33595490,81669,2573336
1635290663.7068665,3593277,35133062,5439428,58337,3706031,34451288,227985630,3584674,33892413,84663,2694295
1635290663.8069956,3446849,35066042,5546203,61131,3609905,34479389,228157149,3740185,33813291,85369,2448045
1635290663.9071174,3500859,35046525,5405472,56324,3479172,34336289,227972118,3753866,33748973,85364,2686661
1635290664.007239,3650274,35175636,5425621,66011,3746580,33367699,228059481,3659900,34414333,85935,2544937
1635290664.1073616,3785865,33773560,228062366,3629621,34495256,84543,2573605,3658596,35278268,5381815,64505
1635290664.2074826,3660774,33763153,228025181,3651346,34451261,84463,2685551,3544902,35238098,5430928,58045
1635290664.3076043,3643706,33762027,228003296,3763971,34351780,83808,2328615,3571702,35054836,5343011,66499
1635290664.507862,3706156,34531911,4872448,59166,3811462,34558180,228139148,3670135,34541430,84456,2614918
1635290664.6079848,3700058,34311243,5032855,67225,3712645,34518941,228097397,3603838,34565618,82208,2732617
1635290664.708107,3667383,34256747,5008869,60295,3657528,34527287,228102465,3732738,34280823,84079,2557685
1635290664.8082366,3835990,34469582,5278277,59931,3669634,34558788,228062855,3594906,34457959,81462,2700176
1635290664.9083588,3451756,35105056,5497736,61990,3503410,34453368,227944665,3746674,34395279,83170,2657243
1635290665.0084808,3605625,35216687,5338050,70330,3746496,34577017,227975990,3641724,33812089,81430,2695315
1635290665.1086025,3520032,35086275,5411016,50722,3629683,34483255,228012688,3689537,33769614,80620,2533354
1635290665.208726,3674012,34541814,228049261,3669796,33703268,86740,2702357,3583103,35340450,5334788,49413
1635290665.3091073,3784361,34405058,228001799,3666396,33562830,84998,2655818,4529482,35180713,5453880,68068
1635290665.4594212,3629144,34292424,228032584,3801362,33693295,86610,2398238,3703700,35381043,5486565,70416
1635290665.6596656,3645414,35262771,5375690,70294,3817136,33525215,228104892,3638436,34223275,81806,2721754
1635290665.7597914,3647752,35042037,5421641,52778,3730983,33687121,228055009,3636132,34265482,82835,2671650
1635290665.8599153,3568881,35040109,5434988,66153,3674203,33784235,227784620,3769590,34219464,84627,2557340
1635290665.960013,3651430,35218537,5357134,70693,3660918,34413205,228028576,3772438,34306891,86336,2515341
1635290666.0601337,3686440,35287769,4877696,63682,3438341,34051439,228064922,3739814,34348005,85828,2379010
1635290666.1602542,3678340,33946834,5020329,67612,3868538,34391511,228135140,3620792,34434266,85567,2708520
