1635341232.508385,1083364,2781675,0,14016877,9511515,78266,18343,365
1635341234.811357,234691,943276,0,2691765,2995067,24009,17819,367
1635341234.811357,755130,2092942,0,8587284,6045023,168756,83279,368
1635341235.0617483,758331,1339060,0,5480615,4833847,39520,22092,367
1635341236.0630298,1409845,2972203,0,8479541,6346230,117116,64027,369
1635341237.0643663,1069725,2171957,0,4926773,4237952,44513,33207,370
1635341238.0656428,112603,353916,0,2923033,1651186,184162,104654,372
1635341239.0668783,201048,600826,0,3469354,2003442,27493,11222,376
1635341240.0680804,454065,354510,0,3574930,1933846,22310,8062,375
1635341241.0692708,397361,715849,0,1927039,1685166,21541,7762,374
1635341242.0704992,780513,908490,0,1141426,1732596,9325,5294,382
1635341243.0716963,198041,306860,0,2282353,1490369,3327,3310,390
1635341244.0728917,214476,423744,0,2841295,1988400,3011,2507,390
1635341245.0741055,74927,228958,0,1250154,1252954,2462,2590,394
1635341246.075306,7456,52155,0,2496571,1553829,2222,2195,393
1635341247.0764983,6607,37847,0,1253146,960203,2890,2526,390
1635341248.0777113,11648,79346,0,2513532,1569101,2403,2369,394
1635341249.078957,6746,75075,0,1301581,957687,4470,3039,386
1635341250.0801392,15078,54755,0,3565553,1698103,2523,2602,392
1635341251.0813377,15213,46435,0,1506753,197693,2987,3021,393
1635341252.0825343,18337,63077,0,2817199,1642301,2981,3304,393
1635341253.0837405,12723,46008,0,241506,119631,2450,3468,397
1635341254.0849347,8021,68906,0,2623031,1655495,1520,2225,397
1635341255.0861294,8048,122917,0,252519,130119,1626,2189,395
1635341256.0873177,957204,723162,0,1744892,2371480,1812,2599,398
1635341257.08851,109982,107004,0,143180,948182,1744,2333,396
1635341258.0897017,15345,56561,0,2601339,1605565,1356,2025,399
1635341259.0909116,15336,55334,0,124691,113857,1274,1872,401
1635341260.0921175,694046,936206,0,5760680,5077345,1643,2028,395
1635341261.0933197,117069,213366,0,705160,506847,1984,2506,394
1635341262.0948281,604505,2545157,0,5502096,5226446,1947,2505,396
1635341263.0994954,108114,309558,0,573766,584560,2774,3378,393
1635341264.1011024,692963,1075662,0,10108967,4527093,2923,3748,394
1635341265.1023483,540790,757101,0,5438246,2229259,2700,3825,396
1635341266.1035466,1260266,1350327,0,8697820,7047017,2070,2937,396
1635341267.1047409,673743,2221940,0,13894804,5412541,1836,2971,398
1635341268.1059346,696889,989695,0,8037379,5130595,1617,2450,400
1635341269.0570645,614705,765473,0,4797679,3454338,1572,2320,398
1635341270.0584133,394600,158369,0,4781826,3646468,1626,2537,398
1635341271.0596013,292175,158346,0,1772573,1613315,1979,2780,396
1635341272.0607932,381123,107895,0,4571385,3680982,1767,2647,397
1635341273.0619922,97235,227827,0,2288627,1101079,1366,2044,396
1635341274.0631828,505051,183203,0,4368547,4111813,317,423,400
1635341275.0643735,295822,315261,0,555235,1537555,11678,4160,372
1635341276.065607,411394,460158,0,5810471,4099583,1784,3225,397
