now running 1 l3 microbenchmarks
# started on Mon Oct 18 17:16:08 2021

     1.005938476,S0,64,176834,,LLC-loads-misses,25745030110,39.99,35.05,of all LL-cache hits
     1.005938476,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     1.005938476,S0,64,504555,,LLC-loads,25942521042,40.32,,
     1.005938476,S0,1,<not supported>,,LLC-stores,0,100.00,,
     1.005938476,S0,64,0,,LLC-prefetches,12805251500,19.91,,
     1.005938476,S0,64,19960910,,mem-loads,12798640850,19.94,,
     1.005938476,S0,64,11684765,,mem-stores,12799852770,19.95,,
     1.005938476,S8,64,112633,,LLC-loads-misses,25860341926,40.18,12.91,of all LL-cache hits
     1.005938476,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     1.005938476,S8,64,872636,,LLC-loads,25940001960,40.32,,
     1.005938476,S8,1,<not supported>,,LLC-stores,0,100.00,,
     1.005938476,S8,64,0,,LLC-prefetches,12801729300,19.92,,
     1.005938476,S8,64,1980346,,mem-loads,12802167836,19.95,,
     1.005938476,S8,64,979007,,mem-stores,12795457862,19.95,,
     2.011781400,S0,64,48557,,LLC-loads-misses,25599686436,39.77,11.62,of all LL-cache hits
     2.011781400,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     2.011781400,S0,64,331240,,LLC-loads,25976443982,40.35,,
     2.011781400,S0,1,<not supported>,,LLC-stores,0,100.00,,
     2.011781400,S0,64,0,,LLC-prefetches,12828672898,19.93,,
     2.011781400,S0,64,18863276,,mem-loads,12798725824,19.88,,
     2.011781400,S0,64,11403058,,mem-stores,12800197272,19.88,,
     2.011781400,S8,64,44049,,LLC-loads-misses,25833470930,40.13,8.24,of all LL-cache hits
     2.011781400,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     2.011781400,S8,64,196992,,LLC-loads,25975682030,40.35,,
     2.011781400,S8,1,<not supported>,,LLC-stores,0,100.00,,
     2.011781400,S8,64,0,,LLC-prefetches,12815874644,19.90,,
     2.011781400,S8,64,732535,,mem-loads,12801120354,19.88,,
     2.011781400,S8,64,314138,,mem-stores,12797424908,19.87,,
     3.013875655,S0,64,68728,,LLC-loads-misses,25600912770,39.92,16.73,of all LL-cache hits
     3.013875655,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     3.013875655,S0,64,396760,,LLC-loads,25615306502,39.95,,
     3.013875655,S0,1,<not supported>,,LLC-stores,0,100.00,,
     3.013875655,S0,64,0,,LLC-prefetches,12903690852,20.13,,
     3.013875655,S0,64,20161225,,mem-loads,12800664876,19.97,,
     3.013875655,S0,64,11514611,,mem-stores,12800743498,19.97,,
     3.013875655,S8,64,53033,,LLC-loads-misses,25621183298,39.95,11.62,of all LL-cache hits
     3.013875655,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     3.013875655,S8,64,298967,,LLC-loads,25666096106,40.04,,
     3.013875655,S8,1,<not supported>,,LLC-stores,0,100.00,,
