now running 1 l2 microbenchmarks
# started on Mon Oct 18 17:11:37 2021

     1.004970723,S0,64,112076,,LLC-loads-misses,25917620000,40.30,20.90,of all LL-cache hits
     1.004970723,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     1.004970723,S0,64,536323,,LLC-loads,25900828720,40.28,,
     1.004970723,S0,1,<not supported>,,LLC-stores,0,100.00,,
     1.004970723,S0,64,0,,LLC-prefetches,12801056070,19.92,,
     1.004970723,S0,64,2799319,,mem-loads,12800466680,19.93,,
     1.004970723,S0,64,1528995,,mem-stores,12800153894,19.95,,
     1.004970723,S8,64,87662,,LLC-loads-misses,25910091758,40.29,31.82,of all LL-cache hits
     1.004970723,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     1.004970723,S8,64,275492,,LLC-loads,25893154626,40.27,,
     1.004970723,S8,1,<not supported>,,LLC-stores,0,100.00,,
     1.004970723,S8,64,0,,LLC-prefetches,12800291510,19.92,,
     1.004970723,S8,64,699359,,mem-loads,12798917464,19.94,,
     1.004970723,S8,64,310544,,mem-stores,12801908544,19.96,,
     2.011019584,S0,64,66496,,LLC-loads-misses,25961453184,40.32,14.02,of all LL-cache hits
     2.011019584,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     2.011019584,S0,64,412159,,LLC-loads,25957681490,40.33,,
     2.011019584,S0,1,<not supported>,,LLC-stores,0,100.00,,
     2.011019584,S0,64,0,,LLC-prefetches,12800458298,19.89,,
     2.011019584,S0,64,3106921,,mem-loads,12800763536,19.89,,
     2.011019584,S0,64,1703378,,mem-stores,12800268182,19.89,,
     2.011019584,S8,64,176968,,LLC-loads-misses,25939372666,40.30,24.89,of all LL-cache hits
     2.011019584,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     2.011019584,S8,64,1146680,,LLC-loads,25958783924,40.33,,
     2.011019584,S8,1,<not supported>,,LLC-stores,0,100.00,,
     2.011019584,S8,64,0,,LLC-prefetches,12800336290,19.89,,
     2.011019584,S8,64,2549175,,mem-loads,12800648376,19.89,,
     2.011019584,S8,64,1812170,,mem-stores,12800373764,19.89,,
     3.012640637,S0,64,36727,,LLC-loads-misses,25600926944,39.94,8.76,of all LL-cache hits
     3.012640637,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     3.012640637,S0,64,309127,,LLC-loads,25704166298,40.10,,
     3.012640637,S0,1,<not supported>,,LLC-stores,0,100.00,,
     3.012640637,S0,64,0,,LLC-prefetches,12800458574,19.97,,
     3.012640637,S0,64,3047752,,mem-loads,12800577340,19.97,,
     3.012640637,S0,64,1706447,,mem-stores,12800477900,19.97,,
     3.012640637,S8,64,28632,,LLC-loads-misses,25600836706,39.94,4.93,of all LL-cache hits
     3.012640637,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     3.012640637,S8,64,321253,,LLC-loads,25703648378,40.10,,
     3.012640637,S8,1,<not supported>,,LLC-stores,0,100.00,,
     3.012640637,S8,64,0,,LLC-prefetches,12800373598,19.97,,
     3.012640637,S8,64,1669675,,mem-loads,12800679040,19.97,,
     3.012640637,S8,64,478670,,mem-stores,12800450448,19.97,,
     4.014463537,S0,64,41426,,LLC-loads-misses,25600782032,39.93,10.46,of all LL-cache hits
     4.014463537,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     4.014463537,S0,64,326310,,LLC-loads,25717866072,40.11,,
     4.014463537,S0,1,<not supported>,,LLC-stores,0,100.00,,
     4.014463537,S0,64,0,,LLC-prefetches,12800423954,19.96,,
     4.014463537,S0,64,3074858,,mem-loads,12800710896,19.96,,
     4.014463537,S0,64,1715903,,mem-stores,12800603648,19.96,,
     4.014463537,S8,64,44264,,LLC-loads-misses,25600774722,39.93,8.49,of all LL-cache hits
     4.014463537,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     4.014463537,S8,64,343092,,LLC-loads,25718915242,40.11,,
     4.014463537,S8,1,<not supported>,,LLC-stores,0,100.00,,
     4.014463537,S8,64,0,,LLC-prefetches,12800243620,19.96,,
     4.014463537,S8,64,1995653,,mem-loads,12800646020,19.96,,
     4.014463537,S8,64,828752,,mem-stores,12800585486,19.96,,
     5.016092506,S0,64,38958,,LLC-loads-misses,25601014188,39.93,10.24,of all LL-cache hits
     5.016092506,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     5.016092506,S0,64,318881,,LLC-loads,25704845496,40.10,,
     5.016092506,S0,1,<not supported>,,LLC-stores,0,100.00,,
     5.016092506,S0,64,0,,LLC-prefetches,12800334314,19.97,,
     5.016092506,S0,64,3030958,,mem-loads,12800567328,19.97,,
     5.016092506,S0,64,1707879,,mem-stores,12800515898,19.97,,
     5.016092506,S8,64,31531,,LLC-loads-misses,25601039488,39.93,6.52,of all LL-cache hits
     5.016092506,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     5.016092506,S8,64,332726,,LLC-loads,25704095764,40.10,,
     5.016092506,S8,1,<not supported>,,LLC-stores,0,100.00,,
     5.016092506,S8,64,0,,LLC-prefetches,12800374980,19.97,,
     5.016092506,S8,64,973904,,mem-loads,12800509080,19.97,,
     5.016092506,S8,64,484308,,mem-stores,12800511888,19.97,,
     6.017684288,S0,64,51748,,LLC-loads-misses,25600863330,39.94,13.98,of all LL-cache hits
     6.017684288,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     6.017684288,S0,64,318626,,LLC-loads,25702683038,40.10,,
     6.017684288,S0,1,<not supported>,,LLC-stores,0,100.00,,
     6.017684288,S0,64,0,,LLC-prefetches,12800469588,19.97,,
     6.017684288,S0,64,3071329,,mem-loads,12800559120,19.97,,
     6.017684288,S0,64,1724280,,mem-stores,12800542114,19.97,,
     6.017684288,S8,64,31553,,LLC-loads-misses,25600911714,39.94,6.93,of all LL-cache hits
     6.017684288,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     6.017684288,S8,64,313373,,LLC-loads,25702608360,40.10,,
     6.017684288,S8,1,<not supported>,,LLC-stores,0,100.00,,
     6.017684288,S8,64,0,,LLC-prefetches,12800362718,19.97,,
     6.017684288,S8,64,1012387,,mem-loads,12800556398,19.97,,
     6.017684288,S8,64,481774,,mem-stores,12800612240,19.97,,
     7.019268648,S0,64,33666,,LLC-loads-misses,25600844956,39.94,9.32,of all LL-cache hits
     7.019268648,S0,1,<not supported>,,LLC-store-misses,0,100.00,,
     7.019268648,S0,64,307215,,LLC-loads,25702321300,40.09,,
     7.019268648,S0,1,<not supported>,,LLC-stores,0,100.00,,
     7.019268648,S0,64,0,,LLC-prefetches,12800502880,19.97,,
     7.019268648,S0,64,3041006,,mem-loads,12800566830,19.97,,
     7.019268648,S0,64,1710734,,mem-stores,12800503062,19.97,,
     7.019268648,S8,64,29957,,LLC-loads-misses,25600759680,39.94,6.89,of all LL-cache hits
     7.019268648,S8,1,<not supported>,,LLC-store-misses,0,100.00,,
     7.019268648,S8,64,311030,,LLC-loads,25702544780,40.10,,
     7.019268648,S8,1,<not supported>,,LLC-stores,0,100.00,,
     7.019268648,S8,64,0,,LLC-prefetches,12800407090,19.97,,
     7.019268648,S8,64,986805,,mem-loads,12800672342,19.97,,
