1635280754.4294431,6049361,33706878,262801407,5304250,35359212,108996,3217071,4693185,39909120,6395002,90314
1635280757.2823796,58219748,536347156,3778656343,58260226,540874874,1200641,49828541,61044846,567649826,91421051,2122751
1635280758.2333636,70938576,610873406,4442523696,71351900,616571002,1471694,63541613,71441845,643865225,103049683,2922732
1635280759.1843522,72036769,621481782,4499121269,72317112,625716737,1513957,65519150,72071435,655922313,106062491,3008693
1635280760.1353354,71715627,618325006,4471102034,71960190,623868147,1514001,64634663,71315894,653562672,104980114,2946685
1635280762.037313,70669000,614549652,4414389385,71432979,619361602,1437648,64075846,70404322,649685362,105770060,2936171
1635280762.988305,69613958,609031808,4355022397,70424684,613861359,1452717,62474870,69111772,645097420,104297909,2924017
1635280763.9393075,69320352,606845334,4317532155,69740865,606656204,1431939,62379505,68989757,638094318,103182901,2832931
1635280764.8900337,69867756,608499020,4383844362,70515870,615594575,1475940,62795627,70475596,644466548,104602008,2921767
1635280765.8410397,71422996,618885376,4455393738,71432216,623699561,1499832,64747361,70568852,654998745,106154351,2947913
1635280766.7920356,71898170,621579925,4487537145,71931439,622006700,1569022,64926125,70322772,656095632,106236622,2946703
1635280767.7430224,71275127,619702856,4472099364,71635163,621604416,1485745,64130002,69931525,649826787,106348423,3004298
1635280768.6940076,70941601,617230246,4459820838,71631089,621690199,1528817,64496472,70230815,640401655,97965773,2945080
1635280769.6449857,71975954,618980766,4543861153,72409418,623345103,1746884,65198203,70223361,650220030,105625643,2986199
1635280770.5959911,72278937,619412337,4554855863,72565696,625711445,1736397,65486484,70086339,656325033,106574764,2974850
1635280771.5469866,72590750,624973184,4551515096,72753825,624525335,1648654,65928037,70618870,657765883,107281452,2972687
1635280772.4979928,73445255,628728674,4619320029,73700054,630647737,1811417,66321805,71219127,660357142,106097360,3016900
1635280773.4489934,73076266,627375549,4604187736,72976019,628194500,1756572,66202208,71967388,659932969,107169618,3070313
1635280774.4000258,71854576,621064449,4504468706,72094785,620992430,1565796,65072058,71305092,653593145,105620134,3022396
1635280775.351017,72512936,620995122,4581251665,72782330,622749193,1747368,65449797,71452586,658356999,105834167,3070230
1635280776.3020039,73080814,622230620,4619881278,73269283,619841815,1927121,65042938,71595761,654844250,105776343,3093833
1635280777.2529905,75983613,616216153,4840946683,76439559,621982249,1784089,66664873,77218130,644040782,82836099,2892796
1635280778.2039795,77564947,616824539,4948220876,77117211,617004242,1694985,66630507,82222525,646613923,83024625,3079479
1635280779.154972,73661817,622383034,4676671353,73945266,630739472,1769878,65616748,74499433,637758522,104512330,3136137
1635280781.0569513,73183538,625417027,4555074532,72960543,628335144,1627579,65754304,72018233,660067169,108545555,3094012
1635280782.0079465,72676015,627163792,4597436106,73714371,633117122,1621632,66481945,73822466,659532366,101625399,3051587
1635280782.958945,72891345,625152246,4579152367,73664964,631043419,1644164,65905688,73633986,656097760,106741359,2979529
1635280783.9099374,73386776,629755934,4580831192,73746378,631272419,1642108,66342453,72601877,662688539,108893431,3035937
1635280784.8600442,73273331,627882031,4623651988,73787207,628729507,1691715,66464812,72279535,662248357,107860735,2994203
1635280785.8110359,72961466,626015472,4603724212,73231945,624221703,1870579,65532905,71877858,653462191,105667144,2971967
1635280786.7620287,72802354,626447182,4614088657,73453515,628889852,1770127,66143716,72451229,657577763,107738730,2992522
1635280787.7130253,72696393,625883418,4587652022,72822032,621093845,1736687,64720939,73251107,648413514,103936644,2961469
1635280788.6640077,71408899,620593424,4500197399,71808764,622716066,1591409,64614010,70993712,652525288,104120819,2930797
1635280789.615014,71210131,617892105,4453969388,71533661,623738660,1528292,64628653,71146320,657513067,106656681,2951555
1635280790.5660121,44711178,385620929,2807117266,44830457,389178874,988310,39126050,45063094,405078640,64238278,1832347
1635280791.5170133,39832008,345219330,2516434255,40051741,347926501,872930,34758477,39739182,364608830,59917065,1707598
1635280792.468011,38847316,335682119,2449327455,38939482,337808221,829750,33378063,38641810,355265003,58383645,1621762
1635280793.419008,38468897,334096836,2429362003,38682248,337102129,872610,33190296,38343734,353305975,57669297,1605867
1635280794.3700247,39700583,344239639,2499894617,39636935,345162728,878839,34264365,39390378,361505995,59098078,1642456
1635280795.3210099,40008571,339585760,2556775132,40067617,347648068,884807,33885670,42912321,359633591,55896696,1640030
1635280796.272001,38831377,338429966,2453132103,39053519,340176386,863414,33681973,38850498,356774960,58302586,1603527
1635280797.222989,38801490,337259194,2461690224,38997927,339384485,885702,33911456,38772602,357006525,58415095,1679915
1635280798.1739879,39851558,341349588,2514781926,40094153,345649913,867709,34667186,39708121,360377104,59308407,1643235
1635280800.0759706,41418543,352605065,2614086275,41468212,356132210,938415,36497185,41046985,370617994,60775984,1757168
1635280801.026967,41523753,351795017,2617102994,41702794,355877838,1002628,36408445,41156325,373467670,61912472,1751852
1635280801.977958,40709408,348045319,2568342051,40875487,350487637,956507,35278092,40583116,367568198,60635041,1696441
1635280802.9289448,40071183,345021838,2529377397,40331834,345889800,971475,35060063,39899096,365412335,59791331,1707734
1635280803.879928,39705861,342563355,2490155470,39693375,342916800,862666,34305564,39303522,359516320,59065942,1657962
